date,symbol,yahoo_average_projected,yahoo_std_projected,yahoo_analyst_projections_count,yahoo_projections
2026-01-21,DTE,12.6,,1,Wells Fargo:12.6
2026-01-21,EIX,-2.9,,1,Wells Fargo:-2.9
2026-01-21,ETN,16.5,,1,HSBC:16.5
2026-01-21,EW,31.4,,1,Stifel:31.4
2026-01-21,FE,12.8,,1,Wells Fargo:12.8
2026-01-21,GDDY,33.7,,1,Morgan Stanley:33.7
2026-01-21,GS,8.8,,1,RBC Capital:8.8
2026-01-21,HII,0.3,,1,Goldman Sachs:0.3
2026-01-21,KHC,2.1,1.9799,2,Morgan Stanley:0.7|Jefferies:3.5
2026-01-21,LII,3.1,,1,JP Morgan:3.1
2026-01-21,LNT,4.8,,1,Wells Fargo:4.8
2026-01-21,LOW,7.6,,1,Morgan Stanley:7.6
2026-01-21,MAR,7,,1,Citigroup:7
2026-01-21,MCHP,12.7,,1,Piper Sandler:12.7
2026-01-21,MMM,15.2,,1,Deutsche Bank:15.2
2026-01-21,MTB,20,,1,Jefferies:20
2026-01-21,OTIS,28.9,,1,JP Morgan:28.9
2026-01-21,PM,7.5,,1,Jefferies:7.5
2026-01-21,PNR,16.3,,1,JP Morgan:16.3
2026-01-21,PPL,12.1,,1,Wells Fargo:12.1
2026-01-21,RSG,14.5,,1,Scotiabank:14.5
2026-01-21,SBAC,33.9,,1,UBS:33.9
2026-01-21,SNDK,5.7,,1,Benchmark:5.7
2026-01-21,T,26.8,,1,Bernstein:26.8
2026-01-21,TPR,3.3,,1,Jefferies:3.3
2026-01-21,WEC,8,,1,Wells Fargo:8
2026-01-21,WFC,13.5,,1,Argus Research:13.5
2026-01-22,ALB,17.8,,1,Oppenheimer:17.8
2026-01-22,AWK,-5.1,,1,Wells Fargo:-5.1
2026-01-22,BA,20.3,,1,Bernstein:20.3
2026-01-22,CFG,21.2,,1,B of A Securities:21.2
2026-01-22,CHTR,23.3,,1,Bernstein:23.3
2026-01-22,CMCSA,13.3,,1,Bernstein:13.3
2026-01-22,CMS,3.7,,1,Wells Fargo:3.7
2026-01-22,CNP,18.1,,1,Wells Fargo:18.1
2026-01-22,CRL,18.6,,1,Citigroup:18.6
2026-01-22,CVX,5.4,,1,JP Morgan:5.4
2026-01-22,DHI,-1.8,,1,B of A Securities:-1.8
2026-01-22,DTE,12.6,,1,Wells Fargo:12.6
2026-01-22,EIX,-2.9,,1,Wells Fargo:-2.9
2026-01-22,ETN,16.5,,1,HSBC:16.5
2026-01-22,EW,31.4,,1,Stifel:31.4
2026-01-22,FE,12.8,,1,Wells Fargo:12.8
2026-01-22,GS,8.8,,1,RBC Capital:8.8
2026-01-22,HAL,19.9,,1,Goldman Sachs:19.9
2026-01-22,HII,0.3,,1,Goldman Sachs:0.3
2026-01-22,KHC,2.1,1.9799,2,Morgan Stanley:0.7|Jefferies:3.5
2026-01-22,LII,3.1,,1,JP Morgan:3.1
2026-01-22,LNT,4.8,,1,Wells Fargo:4.8
2026-01-22,LRCX,10.4,,1,Deutsche Bank:10.4
2026-01-22,MCHP,5.7,9.8995,2,Piper Sandler:12.7|B of A Securities:-1.3
2026-01-22,MMM,10.3,6.9296,2,Deutsche Bank:15.2|Morgan Stanley:5.4
2026-01-22,MTB,20,,1,Jefferies:20
2026-01-22,OTIS,28.9,,1,JP Morgan:28.9
2026-01-22,PM,7.5,,1,Jefferies:7.5
2026-01-22,PNR,16.3,,1,JP Morgan:16.3
2026-01-22,PPL,12.1,,1,Wells Fargo:12.1
2026-01-22,RSG,14.5,,1,Scotiabank:14.5
2026-01-22,SBAC,33.9,,1,UBS:33.9
2026-01-22,SBUX,18.2,,1,B of A Securities:18.2
2026-01-22,SNDK,5.7,,1,Benchmark:5.7
2026-01-22,T,26.8,,1,Bernstein:26.8
2026-01-22,TFC,5.9,,1,Piper Sandler:5.9
2026-01-22,TSCO,-1,,1,Stephens & Co.:-1
2026-01-22,ULTA,15.7,,1,Raymond James:15.7
2026-01-22,WEC,8,,1,Wells Fargo:8
2026-01-22,WFC,13.5,,1,Argus Research:13.5
2026-01-23,ABT,15.5,,1,Bernstein:15.5
2026-01-23,ALB,17.8,,1,Oppenheimer:17.8
2026-01-23,AWK,-5.1,,1,Wells Fargo:-5.1
2026-01-23,CFG,21.2,,1,B of A Securities:21.2
2026-01-23,CHTR,23.3,,1,Bernstein:23.3
2026-01-23,CMCSA,13.3,,1,Bernstein:13.3
2026-01-23,CMS,3.7,,1,Wells Fargo:3.7
2026-01-23,CNP,18.1,,1,Wells Fargo:18.1
2026-01-23,COHR,18.5,,1,Susquehanna:18.5
2026-01-23,COR,25.2,,1,Jefferies:25.2
2026-01-23,CVX,5.4,,1,JP Morgan:5.4
2026-01-23,DHI,-1.8,,1,B of A Securities:-1.8
2026-01-23,DTE,12.6,,1,Wells Fargo:12.6
2026-01-23,ED,8.3,,1,UBS:8.3
2026-01-23,EIX,-2.9,,1,Wells Fargo:-2.9
2026-01-23,EW,31.4,,1,Stifel:31.4
2026-01-23,FE,12.8,,1,Wells Fargo:12.8
2026-01-23,GOOG,20.2,,1,Raymond James:20.2
2026-01-23,GS,8.8,,1,RBC Capital:8.8
2026-01-23,HAL,19.9,,1,Goldman Sachs:19.9
2026-01-23,HII,0.3,,1,Goldman Sachs:0.3
2026-01-23,KHC,2.1,1.9799,2,Morgan Stanley:0.7|Jefferies:3.5
2026-01-23,LNT,4.8,,1,Wells Fargo:4.8
2026-01-23,LRCX,10.4,,1,Deutsche Bank:10.4
2026-01-23,MCHP,-1.3,,1,B of A Securities:-1.3
2026-01-23,META,41.1,,1,Jefferies:41.1
2026-01-23,MMM,10.3,6.9296,2,Deutsche Bank:15.2|Morgan Stanley:5.4
2026-01-23,OKE,29.8,,1,UBS:29.8
2026-01-23,PM,7.5,,1,Jefferies:7.5
2026-01-23,PPL,12.1,,1,Wells Fargo:12.1
2026-01-23,RCL,34.2,,1,Mizuho:34.2
2026-01-23,RSG,14.5,,1,Scotiabank:14.5
2026-01-23,SBAC,33.9,,1,UBS:33.9
2026-01-23,SBUX,18.2,,1,B of A Securities:18.2
2026-01-23,SWKS,9.6,,1,Susquehanna:9.6
2026-01-23,T,26.8,,1,Bernstein:26.8
2026-01-23,TFC,5.9,,1,Piper Sandler:5.9
2026-01-23,TSCO,-1,,1,Stephens & Co.:-1
2026-01-23,ULTA,15.7,,1,Raymond James:15.7
2026-01-23,WEC,8,,1,Wells Fargo:8
2026-01-24,ABT,15.5,,1,Bernstein:15.5
2026-01-24,ALB,17.8,,1,Oppenheimer:17.8
2026-01-24,AWK,-5.1,,1,Wells Fargo:-5.1
2026-01-24,CFG,16.95,6.0104,2,B of A Securities:21.2|Argus Research:12.7
2026-01-24,CMS,3.7,,1,Wells Fargo:3.7
2026-01-24,CNP,18.1,,1,Wells Fargo:18.1
2026-01-24,COHR,18.5,,1,Susquehanna:18.5
2026-01-24,COR,25.2,,1,Jefferies:25.2
2026-01-24,CVX,5.4,,1,JP Morgan:5.4
2026-01-24,DHI,8.45,14.4957,2,B of A Securities:-1.8|Argus Research:18.7
2026-01-24,DRI,12.9,,1,Mizuho:12.9
2026-01-24,DTE,12.6,,1,Wells Fargo:12.6
2026-01-24,ED,8.3,,1,UBS:8.3
2026-01-24,EIX,-2.9,,1,Wells Fargo:-2.9
2026-01-24,EW,31.4,,1,Stifel:31.4
2026-01-24,FE,12.8,,1,Wells Fargo:12.8
2026-01-24,GOOG,20.2,,1,Raymond James:20.2
2026-01-24,GS,8.8,,1,RBC Capital:8.8
2026-01-24,HAL,19.9,,1,Goldman Sachs:19.9
2026-01-24,HII,0.3,,1,Goldman Sachs:0.3
2026-01-24,INTC,-4,,1,Evercore ISI Group:-4
2026-01-24,KHC,3.5,,1,Jefferies:3.5
2026-01-24,LNT,4.8,,1,Wells Fargo:4.8
2026-01-24,LRCX,10.4,,1,Deutsche Bank:10.4
2026-01-24,MCHP,-1.3,,1,B of A Securities:-1.3
2026-01-24,META,41.1,,1,Jefferies:41.1
2026-01-24,MKC,6.5,,1,Stifel:6.5
2026-01-24,MMM,10.3,6.9296,2,Deutsche Bank:15.2|Morgan Stanley:5.4
2026-01-24,OKE,29.8,,1,UBS:29.8
2026-01-24,PM,7.5,,1,Jefferies:7.5
2026-01-24,PPL,12.1,,1,Wells Fargo:12.1
2026-01-24,RCL,34.2,,1,Mizuho:34.2
2026-01-24,RSG,16.3,2.5456,2,Scotiabank:14.5|Oppenheimer:18.1
2026-01-24,SBAC,33.9,,1,UBS:33.9
2026-01-24,SBUX,18.2,,1,B of A Securities:18.2
2026-01-24,SWKS,9.6,,1,Susquehanna:9.6
2026-01-24,TFC,10.95,7.1418,2,Piper Sandler:5.9|Argus Research:16
2026-01-24,TSCO,-1,,1,Stephens & Co.:-1
2026-01-24,ULTA,15.7,,1,Raymond James:15.7
2026-01-24,VRTX,13.9,,1,Evercore ISI Group:13.9
2026-01-24,WEC,8,,1,Wells Fargo:8
2026-01-26,ABT,15.5,,1,Bernstein:15.5
2026-01-26,ALB,17.8,,1,Oppenheimer:17.8
2026-01-26,AWK,-5.1,,1,Wells Fargo:-5.1
2026-01-26,CFG,16.95,6.0104,2,B of A Securities:21.2|Argus Research:12.7
2026-01-26,CMS,3.7,,1,Wells Fargo:3.7
2026-01-26,CNP,18.1,,1,Wells Fargo:18.1
2026-01-26,COHR,18.5,,1,Susquehanna:18.5
2026-01-26,COR,25.2,,1,Jefferies:25.2
2026-01-26,CVX,5.4,,1,JP Morgan:5.4
2026-01-26,DHI,8.45,14.4957,2,B of A Securities:-1.8|Argus Research:18.7
2026-01-26,DRI,12.9,,1,Mizuho:12.9
2026-01-26,DTE,12.6,,1,Wells Fargo:12.6
2026-01-26,ED,8.3,,1,UBS:8.3
2026-01-26,EIX,-2.9,,1,Wells Fargo:-2.9
2026-01-26,EW,31.4,,1,Stifel:31.4
2026-01-26,FE,12.8,,1,Wells Fargo:12.8
2026-01-26,GILD,14.1,,1,UBS:14.1
2026-01-26,GOOG,20.2,,1,Raymond James:20.2
2026-01-26,GS,8.8,,1,RBC Capital:8.8
2026-01-26,HAL,19.9,,1,Goldman Sachs:19.9
2026-01-26,HII,0.3,,1,Goldman Sachs:0.3
2026-01-26,INTC,-4,,1,Evercore ISI Group:-4
2026-01-26,KHC,3.5,,1,Jefferies:3.5
2026-01-26,LNT,4.8,,1,Wells Fargo:4.8
2026-01-26,LRCX,10.4,,1,Deutsche Bank:10.4
2026-01-26,MCHP,-1.3,,1,B of A Securities:-1.3
2026-01-26,META,41.1,,1,Jefferies:41.1
2026-01-26,MKC,6.5,,1,Stifel:6.5
2026-01-26,MMM,10.3,6.9296,2,Deutsche Bank:15.2|Morgan Stanley:5.4
2026-01-26,OKE,29.8,,1,UBS:29.8
2026-01-26,PM,7.5,,1,Jefferies:7.5
2026-01-26,PPL,12.1,,1,Wells Fargo:12.1
2026-01-26,RCL,34.2,,1,Mizuho:34.2
2026-01-26,RSG,16.3,2.5456,2,Scotiabank:14.5|Oppenheimer:18.1
2026-01-26,SBAC,33.9,,1,UBS:33.9
2026-01-26,SBUX,18.2,,1,B of A Securities:18.2
2026-01-26,SWKS,9.6,,1,Susquehanna:9.6
2026-01-26,TFC,10.95,7.1418,2,Piper Sandler:5.9|Argus Research:16
2026-01-26,TSCO,-1,,1,Stephens & Co.:-1
2026-01-26,ULTA,15.7,,1,Raymond James:15.7
2026-01-26,VRTX,13.9,,1,Evercore ISI Group:13.9
2026-01-26,WEC,8,,1,Wells Fargo:8
2026-01-27,ABT,15.5,,1,Bernstein:15.5
2026-01-27,ALB,17.8,,1,Oppenheimer:17.8
2026-01-27,CFG,16.95,6.0104,2,B of A Securities:21.2|Argus Research:12.7
2026-01-27,COHR,18.5,,1,Susquehanna:18.5
2026-01-27,COR,25.2,,1,Jefferies:25.2
2026-01-27,CVX,5.4,,1,JP Morgan:5.4
2026-01-27,DHI,8.45,14.4957,2,B of A Securities:-1.8|Argus Research:18.7
2026-01-27,DRI,12.9,,1,Mizuho:12.9
2026-01-27,ED,8.3,,1,UBS:8.3
2026-01-27,EIX,-2.9,,1,Wells Fargo:-2.9
2026-01-27,FIX,5,,1,Stifel:5
2026-01-27,GILD,14.1,,1,UBS:14.1
2026-01-27,GOOG,20.2,,1,Raymond James:20.2
2026-01-27,HAL,19.9,,1,Goldman Sachs:19.9
2026-01-27,INTC,-4,,1,Evercore ISI Group:-4
2026-01-27,KHC,3.5,,1,Jefferies:3.5
2026-01-27,LNT,4.8,,1,Wells Fargo:4.8
2026-01-27,LRCX,10.4,,1,Deutsche Bank:10.4
2026-01-27,MCHP,-1.3,,1,B of A Securities:-1.3
2026-01-27,META,41.1,,1,Jefferies:41.1
2026-01-27,MKC,6.5,,1,Stifel:6.5
2026-01-27,MMM,10.3,6.9296,2,Deutsche Bank:15.2|Morgan Stanley:5.4
2026-01-27,NRG,21.2,,1,Jefferies:21.2
2026-01-27,OKE,29.8,,1,UBS:29.8
2026-01-27,PM,7.5,,1,Jefferies:7.5
2026-01-27,PWR,9,,1,Stifel:9
2026-01-27,RCL,34.2,,1,Mizuho:34.2
2026-01-27,RSG,16.3,2.5456,2,Scotiabank:14.5|Oppenheimer:18.1
2026-01-27,SBUX,18.2,,1,B of A Securities:18.2
2026-01-27,SLB,9.4,,1,B of A Securities:9.4
2026-01-27,SWKS,4.9,6.6468,2,Susquehanna:9.6|B. Riley Securities:0.2
2026-01-27,TFC,10.95,7.1418,2,Piper Sandler:5.9|Argus Research:16
2026-01-27,TSCO,-1,,1,Stephens & Co.:-1
2026-01-27,UBER,28.1,,1,Stifel:28.1
2026-01-27,ULTA,15.7,,1,Raymond James:15.7
2026-01-27,VRTX,13.9,,1,Evercore ISI Group:13.9
2026-01-27,WRB,1.6,,1,Jefferies:1.6
2026-01-28,ABT,15.5,,1,Bernstein:15.5
2026-01-28,ALB,17.8,,1,Jefferies:17.8
2026-01-28,BRO,14.5,,1,Jefferies:14.5
2026-01-28,CFG,16.95,6.0104,2,B of A Securities:21.2|Argus Research:12.7
2026-01-28,COHR,18.5,,1,Susquehanna:18.5
2026-01-28,COR,25.2,,1,Jefferies:25.2
2026-01-28,DHI,8.45,14.4957,2,B of A Securities:-1.8|Argus Research:18.7
2026-01-28,DRI,12.9,,1,Mizuho:12.9
2026-01-28,ED,8.3,,1,UBS:8.3
2026-01-28,EXPE,21.8,,1,Goldman Sachs:21.8
2026-01-28,FFIV,7.2,,1,Goldman Sachs:7.2
2026-01-28,FIX,5,,1,Stifel:5
2026-01-28,GILD,14.1,,1,UBS:14.1
2026-01-28,GOOG,20.2,,1,Raymond James:20.2
2026-01-28,HAL,19.9,,1,Goldman Sachs:19.9
2026-01-28,HCA,18.1,,1,Jefferies:18.1
2026-01-28,INTC,-4,,1,Evercore ISI Group:-4
2026-01-28,LRCX,10.4,,1,Deutsche Bank:10.4
2026-01-28,MCHP,-1.3,,1,B of A Securities:-1.3
2026-01-28,META,41.1,,1,Jefferies:41.1
2026-01-28,MKC,6.5,,1,Stifel:6.5
2026-01-28,MMM,5.4,,1,Morgan Stanley:5.4
2026-01-28,NEE,3.75,1.6263,2,Argus Research:4.9|Mizuho:2.6
2026-01-28,NOC,11.2,,1,RBC Capital:11.2
2026-01-28,NRG,21.2,,1,Jefferies:21.2
2026-01-28,OKE,29.8,,1,UBS:29.8
2026-01-28,PTC,21.1,,1,Oppenheimer:21.1
2026-01-28,PWR,9,,1,Stifel:9
2026-01-28,RCL,34.2,,1,Mizuho:34.2
2026-01-28,RSG,18.1,,1,Oppenheimer:18.1
2026-01-28,RTX,6.8,,1,JP Morgan:6.8
2026-01-28,SBUX,18.2,,1,B of A Securities:18.2
2026-01-28,SLB,9.4,,1,B of A Securities:9.4
2026-01-28,STX,-2.6,,1,Goldman Sachs:-2.6
2026-01-28,SWKS,4.9,6.6468,2,Susquehanna:9.6|B. Riley Securities:0.2
2026-01-28,TFC,10.95,7.1418,2,Piper Sandler:5.9|Argus Research:16
2026-01-28,TSCO,-1,,1,Stephens & Co.:-1
2026-01-28,UBER,28.1,,1,Stifel:28.1
2026-01-28,ULTA,15.7,,1,Raymond James:15.7
2026-01-28,UPS,11.6,13.1522,2,Jefferies:20.9|Wells Fargo:2.3
2026-01-28,VRTX,13.9,,1,Evercore ISI Group:13.9
2026-01-28,WRB,1.6,,1,Jefferies:1.6
2026-01-29,ABT,15.5,,1,Bernstein:15.5
2026-01-29,ADP,10.3,,1,JP Morgan:10.3
2026-01-29,ALB,17.8,,1,Jefferies:17.8
2026-01-29,BA,17.7,,1,UBS:17.7
2026-01-29,BRO,14.5,,1,Jefferies:14.5
2026-01-29,CFG,12.7,,1,Argus Research:12.7
2026-01-29,COHR,18.5,,1,Susquehanna:18.5
2026-01-29,COR,25.2,,1,Jefferies:25.2
2026-01-29,DHI,18.7,,1,Argus Research:18.7
2026-01-29,DRI,12.9,,1,Mizuho:12.9
2026-01-29,ED,8.3,,1,UBS:8.3
2026-01-29,EXPE,21.8,,1,Goldman Sachs:21.8
2026-01-29,FFIV,7.2,,1,Goldman Sachs:7.2
2026-01-29,FIX,5,,1,Stifel:5
2026-01-29,GEV,29,,1,Goldman Sachs:29
2026-01-29,GILD,14.1,,1,UBS:14.1
2026-01-29,GM,21.8,,1,Piper Sandler:21.8
2026-01-29,GOOG,20.2,,1,Raymond James:20.2
2026-01-29,HCA,15.75,3.3234,2,Jefferies:18.1|Deutsche Bank:13.4
2026-01-29,INTC,-4,,1,Evercore ISI Group:-4
2026-01-29,LRCX,6.7,,1,Goldman Sachs:6.7
2026-01-29,META,18,32.6683,2,Jefferies:41.1|Scotiabank:-5.1
2026-01-29,MKC,6.5,,1,Stifel:6.5
2026-01-29,MLM,5,,1,Loop Capital:5
2026-01-29,NEE,3.75,1.6263,2,Argus Research:4.9|Mizuho:2.6
2026-01-29,NOC,9.5,2.4042,2,RBC Capital:11.2|B of A Securities:7.8
2026-01-29,NRG,21.2,,1,Jefferies:21.2
2026-01-29,OKE,29.8,,1,UBS:29.8
2026-01-29,PPG,11.1333,3.2929,3,Goldman Sachs:14.9|Jefferies:8.8|JP Morgan:9.7
2026-01-29,PTC,21.1,,1,Oppenheimer:21.1
2026-01-29,PWR,9,,1,Stifel:9
2026-01-29,RCL,34.2,,1,Mizuho:34.2
2026-01-29,ROP,23.12,20.2881,5,Citigroup:26.5|Goldman Sachs:23.7|Mizuho:2.6|Stifel:8.2|Truist Securities:54.6
2026-01-29,RSG,18.1,,1,Oppenheimer:18.1
2026-01-29,RTX,6.8,,1,JP Morgan:6.8
2026-01-29,SLB,9.4,,1,B of A Securities:9.4
2026-01-29,STX,-2.6,,1,Goldman Sachs:-2.6
2026-01-29,SWKS,4.9,6.6468,2,Susquehanna:9.6|B. Riley Securities:0.2
2026-01-29,SYY,9.8333,5.1733,3,Jefferies:13.4|JP Morgan:3.9|Truist Securities:12.2
2026-01-29,TFC,16,,1,Argus Research:16
2026-01-29,TXN,-5.3,,1,Deutsche Bank:-5.3
2026-01-29,UBER,28.1,,1,Stifel:28.1
2026-01-29,UPS,12.325,12.0732,4,Jefferies:20.9|Wells Fargo:2.3|Deutsche Bank:1.6|Truist Securities:24.5
2026-01-29,VRTX,13.9,,1,Evercore ISI Group:13.9
2026-01-29,WRB,1.6,,1,Jefferies:1.6
2026-01-30,ADP,10.3,,1,JP Morgan:10.3
2026-01-30,AES,14.6,,1,JP Morgan:14.6
2026-01-30,ALB,17.8,,1,Jefferies:17.8
2026-01-30,ARE,4.9,,1,Jefferies:4.9
2026-01-30,BA,17.7,,1,UBS:17.7
2026-01-30,BRO,14.5,,1,Jefferies:14.5
2026-01-30,CFG,12.7,,1,Argus Research:12.7
2026-01-30,DECK,-19.9,,1,Goldman Sachs:-19.9
2026-01-30,DHI,18.7,,1,Argus Research:18.7
2026-01-30,DHR,23.1,3.2527,2,Jefferies:20.8|JP Morgan:25.4
2026-01-30,DRI,12.9,,1,Mizuho:12.9
2026-01-30,EXPE,21.8,,1,Goldman Sachs:21.8
2026-01-30,FFIV,7.2,,1,Goldman Sachs:7.2
2026-01-30,FIX,5,,1,Stifel:5
2026-01-30,GEV,29,,1,Goldman Sachs:29
2026-01-30,GILD,14.1,,1,UBS:14.1
2026-01-30,GM,21.8,,1,Piper Sandler:21.8
2026-01-30,HCA,15.75,3.3234,2,Jefferies:18.1|Deutsche Bank:13.4
2026-01-30,INTC,-4,,1,Evercore ISI Group:-4
2026-01-30,LHX,4,,1,RBC Capital:4
2026-01-30,LRCX,6.7,,1,Goldman Sachs:6.7
2026-01-30,LVS,47.5,,1,Deutsche Bank:47.5
2026-01-30,META,-2.4,3.8184,2,Scotiabank:-5.1|BMO Capital:0.3
2026-01-30,MKC,6.5,,1,Stifel:6.5
2026-01-30,MLM,5,,1,Loop Capital:5
2026-01-30,MSFT,36.6,,1,Keybanc:36.6
2026-01-30,NDAQ,10.2,,1,RBC Capital:10.2
2026-01-30,NEE,3.75,1.6263,2,Argus Research:4.9|Mizuho:2.6
2026-01-30,NOC,9.5,2.4042,2,RBC Capital:11.2|B of A Securities:7.8
2026-01-30,NRG,21.2,,1,Jefferies:21.2
2026-01-30,PH,11.6,5.9397,2,Barclays:7.4|Jefferies:15.8
2026-01-30,PHM,17.7,,1,Oppenheimer:17.7
2026-01-30,PPG,11.1333,3.2929,3,Goldman Sachs:14.9|Jefferies:8.8|JP Morgan:9.7
2026-01-30,PTC,21.1,,1,Oppenheimer:21.1
2026-01-30,PWR,9,,1,Stifel:9
2026-01-30,ROP,23.12,20.2881,5,Citigroup:26.5|Goldman Sachs:23.7|Mizuho:2.6|Stifel:8.2|Truist Securities:54.6
2026-01-30,RSG,18.1,,1,Oppenheimer:18.1
2026-01-30,RTX,6.8,,1,JP Morgan:6.8
2026-01-30,SBUX,18.1,9.8995,2,Barclays:25.1|Piper Sandler:11.1
2026-01-30,SLB,9.4,,1,B of A Securities:9.4
2026-01-30,STX,4.85,10.5359,2,Goldman Sachs:-2.6|Baird:12.3
2026-01-30,SWKS,0.2,,1,B. Riley Securities:0.2
2026-01-30,SYY,9.8333,5.1733,3,Jefferies:13.4|JP Morgan:3.9|Truist Securities:12.2
2026-01-30,TFC,16,,1,Argus Research:16
2026-01-30,TMO,17.6,0.2828,2,Citigroup:17.8|TD Cowen:17.4
2026-01-30,TPR,15.9,,1,Goldman Sachs:15.9
2026-01-30,TT,-5.2,,1,Wells Fargo:-5.2
2026-01-30,TXN,-5.3,,1,Deutsche Bank:-5.3
2026-01-30,UBER,28.1,,1,Stifel:28.1
2026-01-30,UPS,12.325,12.0732,4,Jefferies:20.9|Wells Fargo:2.3|Deutsche Bank:1.6|Truist Securities:24.5
2026-01-30,V,23.7,,1,Morgan Stanley:23.7
2026-01-30,VRTX,13.9,,1,Evercore ISI Group:13.9
2026-01-30,WRB,1.6,,1,Jefferies:1.6
2026-01-31,ADP,10.3,,1,JP Morgan:10.3
2026-01-31,AES,14.6,,1,JP Morgan:14.6
2026-01-31,ALB,17.8,,1,Jefferies:17.8
2026-01-31,ARE,4.9,,1,Jefferies:4.9
2026-01-31,BA,17.7,,1,UBS:17.7
2026-01-31,BRO,14.5,,1,Jefferies:14.5
2026-01-31,DECK,-19.9,,1,Goldman Sachs:-19.9
2026-01-31,DHR,23.1,3.2527,2,Jefferies:20.8|JP Morgan:25.4
2026-01-31,DOV,19.8,,1,JP Morgan:19.8
2026-01-31,EXPE,21.8,,1,Goldman Sachs:21.8
2026-01-31,FFIV,7.2,,1,Goldman Sachs:7.2
2026-01-31,FIX,5,,1,Stifel:5
2026-01-31,GEV,29,,1,Goldman Sachs:29
2026-01-31,GILD,14.1,,1,UBS:14.1
2026-01-31,GM,21.8,,1,Piper Sandler:21.8
2026-01-31,HCA,15.75,3.3234,2,Jefferies:18.1|Deutsche Bank:13.4
2026-01-31,LHX,4,,1,RBC Capital:4
2026-01-31,LRCX,6.7,,1,Goldman Sachs:6.7
2026-01-31,LVS,47.5,,1,Deutsche Bank:47.5
2026-01-31,MA,21.1,,1,JP Morgan:21.1
2026-01-31,META,-2.4,3.8184,2,Scotiabank:-5.1|BMO Capital:0.3
2026-01-31,MLM,5,,1,Loop Capital:5
2026-01-31,MO,13.3,,1,Stifel:13.3
2026-01-31,MSFT,36.6,,1,Keybanc:36.6
2026-01-31,NDAQ,6.6,5.0912,2,RBC Capital:10.2|JP Morgan:3
2026-01-31,NEE,3.75,1.6263,2,Argus Research:4.9|Mizuho:2.6
2026-01-31,NOC,9.5,2.4042,2,RBC Capital:11.2|B of A Securities:7.8
2026-01-31,NRG,21.2,,1,Jefferies:21.2
2026-01-31,PH,11.6,5.9397,2,Barclays:7.4|Jefferies:15.8
2026-01-31,PHM,17.7,,1,Oppenheimer:17.7
2026-01-31,PPG,11.1333,3.2929,3,Goldman Sachs:14.9|Jefferies:8.8|JP Morgan:9.7
2026-01-31,PTC,21.1,,1,Oppenheimer:21.1
2026-01-31,PWR,9,,1,Stifel:9
2026-01-31,ROP,23.12,20.2881,5,Citigroup:26.5|Goldman Sachs:23.7|Mizuho:2.6|Stifel:8.2|Truist Securities:54.6
2026-01-31,RTX,6.8,,1,JP Morgan:6.8
2026-01-31,SBUX,18.1,9.8995,2,Barclays:25.1|Piper Sandler:11.1
2026-01-31,SLB,9.4,,1,B of A Securities:9.4
2026-01-31,STX,4.85,10.5359,2,Goldman Sachs:-2.6|Baird:12.3
2026-01-31,SWKS,0.2,,1,B. Riley Securities:0.2
2026-01-31,SYY,9.8333,5.1733,3,Jefferies:13.4|JP Morgan:3.9|Truist Securities:12.2
2026-01-31,TMO,17.6,0.2828,2,Citigroup:17.8|TD Cowen:17.4
2026-01-31,TPR,15.9,,1,Goldman Sachs:15.9
2026-01-31,TSCO,14.8,,1,JP Morgan:14.8
2026-01-31,TT,-5.2,,1,Wells Fargo:-5.2
2026-01-31,TXN,-5.3,,1,Deutsche Bank:-5.3
2026-01-31,UBER,28.1,,1,Stifel:28.1
2026-01-31,UPS,12.325,12.0732,4,Jefferies:20.9|Wells Fargo:2.3|Deutsche Bank:1.6|Truist Securities:24.5
2026-01-31,V,23.7,,1,Morgan Stanley:23.7
2026-01-31,WRB,1.6,,1,Jefferies:1.6
2026-02-02,ADP,10.3,,1,JP Morgan:10.3
2026-02-02,AES,14.6,,1,JP Morgan:14.6
2026-02-02,ALB,17.8,,1,Jefferies:17.8
2026-02-02,ARE,4.9,,1,Jefferies:4.9
2026-02-02,BA,17.7,,1,UBS:17.7
2026-02-02,BRO,14.5,,1,Jefferies:14.5
2026-02-02,CHD,7.9,,1,Morgan Stanley:7.9
2026-02-02,DECK,-19.9,,1,Goldman Sachs:-19.9
2026-02-02,DHR,23.1,3.2527,2,Jefferies:20.8|JP Morgan:25.4
2026-02-02,DOV,19.8,,1,JP Morgan:19.8
2026-02-02,EXPE,21.8,,1,Goldman Sachs:21.8
2026-02-02,FFIV,7.2,,1,Goldman Sachs:7.2
2026-02-02,FIX,5,,1,Stifel:5
2026-02-02,GEV,29,,1,Goldman Sachs:29
2026-02-02,GM,21.8,,1,Piper Sandler:21.8
2026-02-02,HCA,15.75,3.3234,2,Jefferies:18.1|Deutsche Bank:13.4
2026-02-02,LHX,9.7,8.061,2,RBC Capital:4|Morgan Stanley:15.4
2026-02-02,LMT,-16.6,,1,Goldman Sachs:-16.6
2026-02-02,LRCX,6.7,,1,Goldman Sachs:6.7
2026-02-02,LVS,47.5,,1,Deutsche Bank:47.5
2026-02-02,MA,21.1,,1,JP Morgan:21.1
2026-02-02,META,2.4,8.7413,3,Scotiabank:-5.1|BMO Capital:0.3|Argus Research:12
2026-02-02,MLM,5,,1,Loop Capital:5
2026-02-02,MO,13.3,,1,Stifel:13.3
