signal_name,date,ticker,average_projected,analyst_projections_count,mad,signal_score,analyst_percent_list,signal_percentile
yahoo-daily,2026-07-21,DPZ,16.06666644414266,3,0.44536651209854766,27.828282589517073,Evercore ISI Group:14.5|Oppenheimer:26.8|RBC Capital:6.9,0.30319148936170215
yahoo-daily,2026-08-27,CRM,11.28333326180776,6,1.1806991620063492,27.638409089202366,Barclays:20|Bernstein:-15.2|JP Morgan:15.2|Jefferies:30.4|Macquarie:-2.2|Oppenheimer:19.5,0.2978723404255319
yahoo-daily,2026-07-29,CDNS,13.799999713897705,4,0.5,27.59999942779541,Baird:20.3|Needham:14.6|Piper Sandler:0|Rosenblatt:20.3,0.2925531914893617
yahoo-daily,2026-07-31,MAS,13.625000238418579,4,0.6082568893387665,27.250000476837158,Barclays:9.5|Citigroup:6.7|Evercore ISI Group:8.1|UBS:30.2,0.2872340425531915
yahoo-daily,2026-07-22,KEY,15.666666666666666,3,0.3120567375886525,27.13546265191241,"DA Davidson:23|Keefe, Bruyette & Woods:14.2|RBC Capital:9.8",0.28191489361702127
yahoo-daily,2026-07-17,ABT,15.499999364217123,3,0.19784945954282995,26.84678641610935,JP Morgan:18.8|Piper Sandler:16.8|Wells Fargo:10.9,0.2765957446808511
yahoo-daily,2026-07-29,IQV,13.32500010728836,4,0.417448404128703,26.65000021457672,JP Morgan:17.9|RBC Capital:2.2|Stifel:14.1|TD Cowen:19.1,0.2712765957446808
yahoo-daily,2026-07-31,DXCM,13.29999977350235,4,0.42105262709739505,26.5999995470047,JP Morgan:2.7|Mizuho:18.9|Piper Sandler:18.9|RBC Capital:12.7,0.26595744680851063
yahoo-daily,2026-08-20,EL,13.174999952316284,4,0.3216318851508294,26.34999990463257,Goldman Sachs:15|JP Morgan:15|Morgan Stanley:4.7|Piper Sandler:18,0.26063829787234044
yahoo-daily,2026-08-01,NCLH,15.200000445048014,3,0.8552631607382949,26.327173045892707,Barclays:-4.3|Citigroup:17|Stifel:32.9,0.2553191489361702
yahoo-daily,2026-08-06,AME,15.100000063578287,3,0.37527595064469466,26.15396730441087,BMO Capital:10.3|DA Davidson:11.4|Truist Securities:23.6,0.25
yahoo-daily,2026-07-16,CTAS,15.0666663646698,3,0.5029498471159293,26.096231644297166,RBC Capital:3.7|UBS:15.7|Wells Fargo:25.8,0.24468085106382978
yahoo-daily,2026-09-12,ADBE,14.933333476384481,3,0.6770833374910233,25.86529230746709,BMO Capital:11.5|Piper Sandler:3.2|RBC Capital:30.1,0.2393617021276596
yahoo-daily,2026-07-17,STT,14.833333333333334,3,0.3295880149812734,25.692086978938345,"Keefe, Bruyette & Woods:18.5|Morgan Stanley:7.5|Wells Fargo:18.5",0.23404255319148937
yahoo-daily,2026-07-16,JPM,12.775000289082527,4,0.5812133311810808,25.550000578165054,"B of A Securities:20.2|Barclays:20.2|Keefe, Bruyette & Woods:9.9|Truist Securities:0.8",0.22872340425531915
yahoo-daily,2026-06-18,JBL,14.699999809265137,3,0.22675737255672584,25.46114654090002,Barclays:9.7|JP Morgan:15.9|Stifel:18.5,0.22340425531914893
yahoo-daily,2026-07-24,UNP,10.383333285649618,6,0.30979134440134887,25.43386837909789,BMO Capital:5.1|Barclays:14.9|Citigroup:14.6|JP Morgan:9.7|RBC Capital:11.3|TD Cowen:6.7,0.21808510638297873
yahoo-daily,2026-07-18,UNH,14.666666984558105,3,0.12121213303452984,25.403412394947654,RBC Capital:12|Truist Securities:17.2|UBS:14.8,0.2127659574468085
yahoo-daily,2026-08-06,SOLV,14.666666348775228,3,0.11969695206187607,25.40341129373941,Keybanc:13.9|Piper Sandler:17.3|UBS:12.8,0.2074468085106383
yahoo-daily,2026-08-07,ABNB,14.53333314259847,3,0.31498470486466285,25.17247140630521,Benchmark:9.3|Canaccord Genuity:21.4|Wells Fargo:12.9,0.20212765957446807
yahoo-daily,2026-08-26,INTU,14.399999777475992,3,0.7870370344819683,24.941531243568946,Morgan Stanley:-2.6|Oppenheimer:17.5|Susquehanna:28.3,0.19680851063829788
yahoo-daily,2026-08-04,WTW,14.333333333333334,3,0.503875968992248,24.826061575153908,"Citigroup:3.5|Keefe, Bruyette & Woods:18.1|UBS:21.4",0.19148936170212766
yahoo-daily,2026-08-24,DE,14.300000031789144,3,0.5081585040648403,24.768326603295357,Barclays:3.4|DA Davidson:16.4|Truist Securities:23.1,0.18617021276595744
yahoo-daily,2026-04-15,C,14.266666412353516,3,0.176012452312941,24.710591080832682,Barclays:17.3|Goldman Sachs:15|Piper Sandler:10.5,0.18085106382978725
yahoo-daily,2026-07-22,DHR,13.96666685740153,3,0.31185360636641707,24.19097660940779,Guggenheim:12.1|RBC Capital:20.5|Wells Fargo:9.3,0.17553191489361702
yahoo-daily,2026-07-30,PCAR,13.899999856948853,3,0.48441247043530977,24.075505977435537,Citigroup:3.8|JP Morgan:21.5|Wells Fargo:16.4,0.1702127659574468
yahoo-daily,2026-08-05,MAR,12.024999951943755,4,0.5041580042365801,24.04999990388751,BMO Capital:13.4|Baird:12.8|Barclays:-0.1|Wells Fargo:22,0.16489361702127658
yahoo-daily,2026-08-08,AKAM,13.699999809265137,3,0.07785890042556383,23.729095733331143,Baird:12.9|TD Cowen:12.9|UBS:15.3,0.1595744680851064
yahoo-daily,2026-07-11,PEP,10.539999771118165,5,0.5776091091208654,23.56815597105244,Citigroup:6.7|Morgan Stanley:17.8|RBC Capital:18.5|TD Cowen:6.7|Wells Fargo:3,0.15425531914893617
yahoo-daily,2026-07-23,WAB,13.566666603088379,3,0.3652743701104128,23.498155845896942,JP Morgan:7.3|Morgan Stanley:21|Stephens & Co.:12.4,0.14893617021276595
yahoo-daily,2026-07-18,USB,13.333333174387613,3,0.28666666690508524,23.094010492282965,Barclays:17|DA Davidson:15.4|Truist Securities:7.6,0.14361702127659576
yahoo-daily,2026-08-12,CAH,13.299999872843424,3,0.17543856629971794,23.036275520424418,Citigroup:16.8|Evercore ISI Group:12.6|Morgan Stanley:10.5,0.13829787234042554
yahoo-daily,2026-05-09,MCHP,13.266666412353516,3,0.09380235324653267,22.978540273263807,Evercore ISI Group:11.4|Needham:14.2|Susquehanna:14.2,0.13297872340425532
yahoo-daily,2026-07-16,BAC,11.325000166893005,4,0.2847682098292305,22.65000033378601,"Barclays:16.2|Keefe, Bruyette & Woods:12.9|Truist Securities:4.9|Wells Fargo:11.3",0.1276595744680851
yahoo-daily,2026-07-29,UPS,13,3,0.26153848110101163,22.516660498395403,Oppenheimer:11.4|Stifel:9.5|UBS:18.1,0.12234042553191489
yahoo-daily,2026-08-21,ROST,10.060000085830689,5,0.8914512895702967,22.49484404557114,Barclays:22.2|Citigroup:18.9|JP Morgan:11.5|Morgan Stanley:-4|Wells Fargo:1.7,0.11702127659574468
yahoo-daily,2026-07-30,VLTO,12.899999936421713,3,0.2118863092395525,22.343455307517694,Citigroup:9.8|RBC Capital:11.9|Stifel:17,0.11170212765957446
yahoo-daily,2026-08-06,MCK,12.766666730244955,3,0.294168817766642,22.11251542008349,Evercore ISI Group:9.6|TD Cowen:10.3|UBS:18.4,0.10638297872340426
yahoo-daily,2026-07-31,EG,12.166666666666666,3,0.2666666562154413,21.07328482542134,Barclays:16.5|Mizuho:12.7|Wells Fargo:7.3,0.10106382978723404
yahoo-daily,2026-08-27,SJM,12.066666762034098,3,0.4659300094648662,20.900079909845687,Barclays:11.3|Bernstein:20.5|TD Cowen:4.4,0.09574468085106383
yahoo-daily,2026-08-19,PANW,10.25000011920929,4,0.3097560951214756,20.50000023841858,Mizuho:10.6|Stifel:10.6|Truist Securities:15.9|UBS:3.9,0.09042553191489362
yahoo-daily,2026-07-30,LRCX,11.766666730244955,3,0.20018886353532075,20.380464612514615,B. Riley Securities:10|Morgan Stanley:15.3|Wells Fargo:10,0.0851063829787234
yahoo-daily,2026-08-01,LYV,11.766666293144226,3,0.6043437171618289,20.380463855433945,Benchmark:16.3|Guggenheim:17.9|Susquehanna:1.1,0.0797872340425532
yahoo-daily,2026-07-23,CSX,11.633333524068197,3,0.2215854677670884,20.14952472508041,B of A Securities:7.8|Barclays:15.5|JP Morgan:11.6,0.07446808510638298
yahoo-daily,2026-08-06,AXON,11.533333698908487,3,0.7321772637301872,19.97631994715579,Morgan Stanley:8.6|Piper Sandler:24.2|UBS:1.8,0.06914893617021277
yahoo-daily,2026-08-21,TGT,11.366666475931803,3,0.20723361887908995,19.687643849003763,DA Davidson:14.9|Guggenheim:8.7|RBC Capital:10.5,0.06382978723404255
yahoo-daily,2026-07-29,F,11.333333253860474,3,1.009803933324561,19.629909014796244,Citigroup:28.5|JP Morgan:9.2|RBC Capital:-3.7,0.05851063829787234
yahoo-daily,2026-07-30,UHS,11.133333404858908,3,0.6307385217572542,19.283499114819428,Baird:0.6|Cantor Fitzgerald:17.6|Goldman Sachs:15.2,0.05319148936170213
yahoo-daily,2026-01-29,PPG,11.133333206176758,3,0.22554888954332647,19.28349877069185,Goldman Sachs:14.9|JP Morgan:9.7|Jefferies:8.8,0.047872340425531915
yahoo-daily,2026-07-24,DGX,11.066666920979818,3,0.1767068079284268,19.168029377578875,Barclays:9.6|Mizuho:14|Truist Securities:9.6,0.0425531914893617
yahoo-daily,2026-07-24,WAB,11.000000158945719,3,0.33939393834305864,19.05255915855971,Keybanc:13.8|Susquehanna:13.8|Wells Fargo:5.4,0.03723404255319149
yahoo-daily,2026-08-05,AME,10.999999841054281,3,0.509090912593845,19.05255860795559,Citigroup:2.6|Keybanc:16|RBC Capital:14.4,0.031914893617021274
yahoo-daily,2026-08-01,IP,10.666666507720947,3,0.23541665428007622,18.475208338765963,Deutsche Bank:13.7|Truist Securities:11.4|UBS:6.9,0.026595744680851064
yahoo-daily,2026-07-31,IP,10.633333683013916,3,0.47439917436321427,18.417474192813597,Citigroup:9.1|RBC Capital:18.2|Wells Fargo:4.6,0.02127659574468085
yahoo-daily,2026-07-17,CFG,10.49999968210856,3,1.0031746254726581,18.186532928869084,DA Davidson:15|Jefferies:21.8|Stephens & Co.:-5.3,0.015957446808510637
yahoo-daily,2026-07-29,UHS,10.300000190734863,3,0.569579289823749,17.84012364832191,Barclays:1.5|Guggenheim:14.1|Morgan Stanley:15.3,0.005319148936170213
yahoo-daily,2026-02-05,CMG,10.300000190734863,3,0.3236245894763924,17.84012364832191,Keybanc:5.3|Stifel:12.8|Wells Fargo:12.8,0.005319148936170213
yahoo-daily,2026-08-06,PSX,10.233333428700766,3,0.7665580756770178,17.724653429302748,Barclays:3.4|Evercore ISI Group:5.3|TD Cowen:22,0
